Hotel,Hotel Latitude,Hotel Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Hilton Garden Inn,40.70296083158532,-74.01228090674596,Adrienne's Pizza Bar,40.704348091685645,-74.01022261314714,Pizza Place
Hilton Garden Inn,40.70296083158532,-74.01228090674596,Ground Central Coffee Company,40.70347052228053,-74.01042398478802,Coffee Shop
Hilton Garden Inn,40.70296083158532,-74.01228090674596,Hilton Garden Inn,40.70296083158532,-74.01228090674596,Hotel
Hilton Garden Inn,40.70296083158532,-74.01228090674596,Underdog,40.704433125840026,-74.01028646894756,Cocktail Bar
Hilton Garden Inn,40.70296083158532,-74.01228090674596,Five Iron Golf,40.70402,-74.011856,Golf Driving Range
Hilton Garden Inn,40.70296083158532,-74.01228090674596,Battery Park Field of Rememberance,40.70393285043709,-74.01458572315552,Park
Hilton Garden Inn,40.70296083158532,-74.01228090674596,LOFT,40.70469502686793,-74.01303133461624,Women's Store
Hilton Garden Inn,40.70296083158532,-74.01228090674596,Royal Wine Merchants,40.704557,-74.01040139999999,Wine Shop
Hilton Garden Inn,40.70296083158532,-74.01228090674596,Toro Loco,40.70405330642431,-74.01207130497207,Mexican Restaurant
Hilton Garden Inn,40.70296083158532,-74.01228090674596,New York Helicopter Tours,40.701772684258295,-74.00932431221008,Heliport
Hilton Garden Inn,40.70296083158532,-74.01228090674596,Dunkin',40.7010338,-74.0131927,Donut Shop
Hilton Garden Inn,40.70296083158532,-74.01228090674596,Battery Park,40.70321688525361,-74.01579540994133,Park
Hilton Garden Inn,40.70296083158532,-74.01228090674596,Urban Farm at Battery Park,40.70325440787322,-74.01468901072462,Farm
Hilton Garden Inn,40.70296083158532,-74.01228090674596,The Cauldron,40.704353663600784,-74.01035578402384,Bar
Hilton Garden Inn,40.70296083158532,-74.01228090674596,Porterhouse Brew Co. Bar,40.703199807245326,-74.01057252435858,Bar
Hilton Garden Inn,40.70296083158532,-74.01228090674596,Harry's Cafe and Steak,40.704558487365915,-74.00974598616519,Steakhouse
Hilton Garden Inn,40.70296083158532,-74.01228090674596,The White Horse Tavern,40.70356379468508,-74.01251461822916,Bar
Hilton Garden Inn,40.70296083158532,-74.01228090674596,Downtown Manhattan Heliport,40.701621815401744,-74.00920036408506,Heliport
Hilton Garden Inn,40.70296083158532,-74.01228090674596,Le Pain Quotidien,40.7038599,-74.0107814,Bakery
Hilton Garden Inn,40.70296083158532,-74.01228090674596,Chipotle Mexican Grill,40.70429678237923,-74.01295797314185,Mexican Restaurant
Hilton Garden Inn,40.70296083158532,-74.01228090674596,National Museum of the American Indian,40.7043035374255,-74.01375942059204,Museum
Hilton Garden Inn,40.70296083158532,-74.01228090674596,Fraunces Tavern Museum,40.702918090442985,-74.01128729864084,History Museum
Hilton Garden Inn,40.70296083158532,-74.01228090674596,Crossfit Wall Street,40.70554386423745,-74.01213909064103,Gym
Hilton Garden Inn,40.70296083158532,-74.01228090674596,Battery Park Gardens,40.70221440376612,-74.01494722940302,Park
Hilton Garden Inn,40.70296083158532,-74.01228090674596,Rockwell's,40.70288540088016,-74.01145335079197,Deli / Bodega
Hilton Garden Inn,40.70296083158532,-74.01228090674596,Delmonico's,40.7051528646903,-74.01055116348026,Steakhouse
Hilton Garden Inn,40.70296083158532,-74.01228090674596,Mad Dog & Beans Mexican Cantina,40.7042195983736,-74.01017218638565,Mexican Restaurant
Hilton Garden Inn,40.70296083158532,-74.01228090674596,The Porterhouse at Fraunces Tavern,40.70357087919917,-74.01133565223935,American Restaurant
Hilton Garden Inn,40.70296083158532,-74.01228090674596,Starbucks,40.705162,-74.0113,Coffee Shop
Hilton Garden Inn,40.70296083158532,-74.01228090674596,Potbelly Sandwich Shop,40.70392623487566,-74.01184981272951,Sandwich Place
Hilton Garden Inn,40.70296083158532,-74.01228090674596,Stone Street Tavern,40.70432253999865,-74.01025004936773,Pub
Hilton Garden Inn,40.70296083158532,-74.01228090674596,Dunkin',40.705101820951725,-74.01207183648559,Donut Shop
Hilton Garden Inn,40.70296083158532,-74.01228090674596,Ulysses Folk House,40.70444213958797,-74.01008595039855,Bar
Hilton Garden Inn,40.70296083158532,-74.01228090674596,The View At Battery Park,40.701469,-74.015001,Restaurant
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Music Choice,40.75263233072513,-73.9945851381405,Music Venue
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,B&H Photo Video,40.75327707821823,-73.9964696920619,Camera Store
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Chirp,40.7533765410883,-73.99611647747534,Peruvian Restaurant
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Sergimmo Salumeria,40.754388185280874,-73.99564194904139,Italian Restaurant
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Homewood Suites by Hilton,40.7543983,-73.9930572,Hotel
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Smash Studios NYC,40.753744192439534,-73.99290629754076,Music Venue
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Joel Salsa NY,40.75331376823296,-73.9927203963131,Dance Studio
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Piel Canela Dancers,40.75308264674105,-73.99279678677793,Dance Studio
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,The Tank,40.75359586395872,-73.99338763824774,Indie Theater
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Sam Ash Music,40.75286219197526,-73.99511420809027,Music Store
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Taco Bell Cantina,40.75298858903024,-73.9929354812896,Fast Food Restaurant
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Last Rites Tattoo Theatre and Art Gallery,40.75528497842054,-73.99282094351608,Art Gallery
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Banana Skirt Productions,40.75312396158932,-73.99279318487248,Dance Studio
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Ripley-Grier Studios,40.75369161218039,-73.99229223486273,Dance Studio
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Farida,40.755721641233336,-73.99462746829839,Kebab Restaurant
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Fly Fitness NYC,40.7540702819824,-73.9945068359375,Gym / Fitness Center
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Five Guys,40.752530024725004,-73.99473515044629,Burger Joint
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Fairfield Inn & Suites by Marriott New York Midtown Manhattan/Penn Station,40.75225361544414,-73.99506124287194,Hotel
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Tavola,40.75553079277017,-73.99476881950281,Italian Restaurant
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Pearl Studios,40.75314083576866,-73.99282594888213,Dance Studio
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Aiyara Thai,40.755056,-73.99476,Thai Restaurant
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Mission Escape Games,40.75404360150975,-73.99169147014618,Escape Room
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Orange Theory Fitness,40.75452567938067,-73.9929757879358,Gym
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Crowne Plaza HY36 Midtown Manhattan,40.7538559,-73.9938653,Hotel
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Culture 307,40.75499461074881,-73.99223059963106,Coffee Shop
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Zoob Zib Thai Noodle Bar,40.75452956940237,-73.99556553080292,Thai Restaurant
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Courtyard New York Manhattan/Times Square West,40.754494868099236,-73.99256949128358,Hotel
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Thai Select,40.754867,-73.995007,Thai Restaurant
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Roast Kitchen,40.75367699473191,-73.99246194011953,American Restaurant
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Moynihan Train Hall,40.75107,-73.99499,Train Station
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,CVS pharmacy,40.75207144056197,-73.993602233955,Pharmacy
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Hotel
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Liberty Bagels Midtown,40.75259628670566,-73.99266424781027,Breakfast Spot
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Uncle Jack's Steakhouse,40.75361919901984,-73.99601927974142,Steakhouse
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Magnolia Bakery,40.751721,-73.996028,Bakery
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Hammerstein Ballroom,40.75334284136246,-73.99398226622483,Music Venue
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Blue Bottle Coffee,40.751312,-73.994956,Coffee Shop
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Manhattan Home Design,40.75537994,-73.9926958,Furniture / Home Store
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Wyndham New Yorker,40.75259643598074,-73.99364588566934,Hotel
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,NY Best Kickboxing,40.75238,-73.99187,Martial Arts School
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Jonny's Panini & Coffee Bar,40.75558448171236,-73.99481770792394,Coffee Shop
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Hilton Garden Inn,40.75448247405852,-73.99359852075577,Hotel
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Ramini Espresso Bar,40.754007707178914,-73.99184879401062,Coffee Shop
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,34th Bagels & More,40.753396,-73.995769,Bagel Shop
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Kashmir 9: Cuisine of Pakistan,40.75513063184388,-73.99505710460998,Pakistani Restaurant
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Culture 36,40.753075,-73.991281,Coffee Shop
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Patiala Indian Grill,40.753363078403055,-73.99613337463256,Indian Restaurant
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Essen,40.75335850530554,-73.99274268155577,Food Court
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Non Solo Piada,40.75427485934127,-73.99243393122256,Italian Restaurant
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Gregory's Coffee,40.753615,-73.9920415,Coffee Shop
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,2 Bros. Pizza,40.754722463446925,-73.99175064209689,Pizza Place
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Ripley-Grier Studios,40.7549959400933,-73.99164148342086,Dance Studio
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Il Punto Ristorante,40.75607945804827,-73.9945936203003,Italian Restaurant
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Nepenthes New York,40.75493511766167,-73.9920452481813,Clothing Store
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Starbucks,40.753002,-73.995179,Coffee Shop
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,7-Eleven,40.751865,-73.992081,Convenience Store
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Starbucks,40.751614,-73.994804,Coffee Shop
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Break Bar,40.754419,-73.995467,Bar
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Wok to Walk,40.7546767767074,-73.99163204867358,Noodle House
TRYP By Wyndham Times Square South,40.7536447919699,-73.99466008737355,Skylight Diner,40.7533794,-73.99679189999999,Diner
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Carnegie Hall,40.7651249,-73.9799185,Concert Hall
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Exhale,40.766284312080735,-73.97767773874658,Spa
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Weill Recital Hall,40.765366517574364,-73.97952845936908,Concert Hall
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Central Park Bike Tours,40.76636828783356,-73.97985071531299,Bike Rental / Bike Share
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Park Hyatt New York,40.765254511892145,-73.97917696788399,Hotel
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Steinway Hall,40.764503018996386,-73.97782956764235,Music Store
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Stern Auditorium / Perelman Stage,40.76501454610367,-73.9799702167511,Music Venue
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,1 Hotel Central Park,40.765116497794985,-73.976485256087,Hotel
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,NYAC Tap Room,40.766659,-73.978903,Food
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Zankel Hall,40.76500375725871,-73.98043640043468,Concert Hall
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,The Living Room,40.76524478685977,-73.97914949774777,Lounge
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Pret a Manger (Pret A Manger),40.76560733160098,-73.97664700001388,Sandwich Place
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,New York Athletic Club,40.766608638100195,-73.97868835262496,Gym
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Souvlaki GR,40.7646,-73.980194,Souvlaki Shop
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,The Carnegie Club,40.76452599405845,-73.97973248681322,Lounge
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Artists' Gate,40.765880716474065,-73.97629022598267,Park
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Hotel
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Indian Accent,40.76412724424148,-73.97878651245028,North Indian Restaurant
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Art Students League of New York,40.76583456828754,-73.98081818649725,General College & University
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Marea,40.7674524,-73.9811142,Seafood Restaurant
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Shobha,40.7667748,-73.9814628,Spa
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Loi Estiatorio,40.76550581965617,-73.97804723303254,Greek Restaurant
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,"Le Méridien New York, Central Park",40.76457735125854,-73.97849926996344,Hotel
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Trattoria Dell' Arte,40.765319,-73.980267,Italian Restaurant
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Quality Meats,40.76500850000001,-73.9761481,Steakhouse
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Quality Italian,40.76451329448865,-73.97682710066374,Italian Restaurant
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,West 57th Street by Hilton Club,40.7644035,-73.9779596,Hotel
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Nordstrom NYC Flagship,40.766245,-73.981246,Clothing Store
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Central Park - Cop Cottage,40.76689461072457,-73.97650144215842,Park
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Jams,40.76509192329803,-73.97657513110187,American Restaurant
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,The Roof,40.76472302715113,-73.97849579557915,Cocktail Bar
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Angelo's Pizza,40.76470412846059,-73.9782543233311,Pizza Place
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,New York City Center,40.763926987716815,-73.97950288262027,Theater
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Pret a Manger (Pret A Manger),40.76566292929781,-73.98158146551273,Sandwich Place
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Morton Williams,40.76503854782786,-73.97887886592291,Supermarket
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Bistro Verde,40.7662427,-73.98124349999999,American Restaurant
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Carnegie John's,40.76412690905473,-73.97900557775937,Food Truck
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Sugarfish,40.765284,-73.981689,Sushi Restaurant
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Roast Kitchen,40.76573779918906,-73.98058985744991,American Restaurant
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Simon Bolivar Statue,40.76570441794824,-73.97606415543734,Outdoor Sculpture
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Molyvos,40.764670715123735,-73.98073728040896,Greek Restaurant
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Ballet Arts,40.76427492417847,-73.97925166322958,Dance Studio
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,The Rocks,40.76869489377549,-73.97812172886994,Other Great Outdoors
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Directors Guild Theater,40.76467965661708,-73.97811835385954,Movie Theater
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Heckscher Playground,40.76871175277928,-73.9773416519165,Playground
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,"Davidoff of Geneva, on 6th Ave.",40.76391120597235,-73.9774931919306,Smoke Shop
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Central Park - Dog Square,40.7661469610871,-73.97580304104956,Dog Run
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Artisans' Gate,40.766927142925034,-73.97906874842118,Park
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Sarabeth's,40.765236916244405,-73.97545589519754,American Restaurant
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Star Lounge - The Ritz Carlton,40.765496618788816,-73.97595117975149,Hotel Bar
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Central Park Gazebo,40.766770911554204,-73.97666394325508,Park
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Gabriel Shimunov Hair Salon,40.764275080085646,-73.9770895242691,Salon / Barbershop
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Redeye Grill,40.765022235125855,-73.98067374365047,American Restaurant
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Topaz Thai Authentic,40.764201566910515,-73.97906935999751,Thai Restaurant
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Zibetto Espresso Bar,40.76382478578526,-73.97757449531264,Coffee Shop
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,9Ten Restaurant,40.765954905226955,-73.97978099896719,American Restaurant
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,CHOPT,40.76394165134707,-73.97877894429563,Salad Place
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Park Central Hotel New York,40.76481,-73.9814,Hotel
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Rue 57,40.764084,-73.977134,French Restaurant
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Central Park Scenic Benches,40.76828492654425,-73.97707143562224,Scenic Lookout
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Duane Reade,40.7643755,-73.9777127,Pharmacy
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Think Pink Nails,40.76466834191494,-73.97582258454578,Nail Salon
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Magnolia Bakery,40.767246,-73.981638,Cupcake Shop
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Wolf Restaurant,40.766227,-73.981359,Restaurant
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Tisserie,40.76458040865999,-73.98077567522006,Café
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Argo Tea,40.76714351221068,-73.98147225379944,Tea Room
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Fresh & Co,40.7636544555509,-73.97782073261202,Salad Place
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,JOE & THE JUICE,40.76587736674312,-73.98197482976357,Juice Bar
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,The Manhattan Club,40.76482764887607,-73.98137837648392,Hotel
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,sweetgreen,40.765232,-73.98175,Salad Place
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Le Pain Quotidien,40.767424,-73.981592,Bakery
JW Marriott Essex House New York,40.76627698107096,-73.97857233995057,Premier Deli Café,40.76435594390193,-73.98103943643284,Deli / Bodega
Hilton,40.74552564947313,-73.99376213550568,iLoveKickboxing,40.74634,-73.9929,Boxing Gym
Hilton,40.74552564947313,-73.99376213550568,Body & Pole,40.74575059255085,-73.99168146292683,Gym / Fitness Center
Hilton,40.74552564947313,-73.99376213550568,Rock Star Crystals,40.745633134859375,-73.99350842625121,Miscellaneous Shop
Hilton,40.74552564947313,-73.99376213550568,Yoga to the People,40.7457778869765,-73.99166961207493,Yoga Studio
Hilton,40.74552564947313,-73.99376213550568,La Mano Pottery,40.74504929240944,-73.99196426752371,Arts & Crafts Store
Hilton,40.74552564947313,-73.99376213550568,Johny's Luncheonette,40.74462646654926,-73.99291342861312,Diner
Hilton,40.74552564947313,-73.99376213550568,Naturopathica Chelsea,40.745346281912845,-73.99266923917081,Spa
Hilton,40.74552564947313,-73.99376213550568,Variety Coffee Roasters,40.7452228682156,-73.99459630250931,Coffee Shop
Hilton,40.74552564947313,-73.99376213550568,Rumble,40.74364016153877,-73.99444670529239,Boxing Gym
Hilton,40.74552564947313,-73.99376213550568,ALT: A Little Taste,40.746854378016735,-73.99244858430174,Café
Hilton,40.74552564947313,-73.99376213550568,Sid Gold's Request Room,40.745803749318,-73.99387652367741,Piano Bar
Hilton,40.74552564947313,-73.99376213550568,Wellington Hair Spa Inc,40.743586,-73.99333100000001,Spa
Hilton,40.74552564947313,-73.99376213550568,Peloton,40.743468986181725,-73.99420536372824,Bike Shop
Hilton,40.74552564947313,-73.99376213550568,OUR/NEW YORK VODKA,40.74565847604607,-73.99359577193829,Bar
Hilton,40.74552564947313,-73.99376213550568,Museum at the Fashion Institute of Technology (FIT),40.74649449514786,-73.99393129855021,Museum
Hilton,40.74552564947313,-73.99376213550568,Operation: Falafel,40.744611,-73.995595,Falafel Restaurant
Hilton,40.74552564947313,-73.99376213550568,[solidcore],40.74370655601695,-73.99465649053232,Gym / Fitness Center
Hilton,40.74552564947313,-73.99376213550568,Pisillo Italian Panini,40.744566,-73.992868,Sandwich Place
Hilton,40.74552564947313,-73.99376213550568,Marcelo Garcia Brazilian Jiu-Jitsu Academy,40.746564671484286,-73.99627474151909,Martial Arts School
Hilton,40.74552564947313,-73.99376213550568,Smithfield Hall,40.744868989985264,-73.99351799370888,Sports Bar
Hilton,40.74552564947313,-73.99376213550568,Barcade,40.74441722547813,-73.99442300926881,Bar
Hilton,40.74552564947313,-73.99376213550568,Innside New York Nomad,40.745923395099126,-73.99270932140246,Hotel
Hilton,40.74552564947313,-73.99376213550568,The National Opera Center,40.74764376278695,-73.9931058032815,Performing Arts Venue
Hilton,40.74552564947313,-73.99376213550568,Seven Grams Caffé,40.745738009234515,-73.99446054955033,Coffee Shop
Hilton,40.74552564947313,-73.99376213550568,Dutch Flower Line,40.74701640010685,-73.99268873313407,Flower Shop
Hilton,40.74552564947313,-73.99376213550568,La Maison du Macaron,40.74342660206714,-73.99399734674319,Bakery
Hilton,40.74552564947313,-73.99376213550568,Milanes Spanish Restaurant,40.745266225075866,-73.99444080260349,Latin American Restaurant
Hilton,40.74552564947313,-73.99376213550568,Crunch Fitness,40.74459291621539,-73.9961439371109,Gym / Fitness Center
Hilton,40.74552564947313,-73.99376213550568,Whole Foods Market,40.745057497004666,-73.99554284770052,Grocery Store
Hilton,40.74552564947313,-73.99376213550568,Orangetheory Fitness,40.74329160813928,-73.99372598674132,Gym
Hilton,40.74552564947313,-73.99376213550568,Waldy’s Wood Fired Pizza & Penne,40.745583,-73.990768,Pizza Place
Hilton,40.74552564947313,-73.99376213550568,Burgundy Wine Company,40.74559952519692,-73.99296162486709,Wine Shop
Hilton,40.74552564947313,-73.99376213550568,Chelsea Stratus,40.743888902802986,-73.99251737878426,Residential Building (Apartment / Condo)
Hilton,40.74552564947313,-73.99376213550568,Dig Inn,40.745754,-73.994214,New American Restaurant
Hilton,40.74552564947313,-73.99376213550568,Excellent Dumpling House,40.74399464369621,-73.99517941327973,Dumpling Restaurant
Hilton,40.74552564947313,-73.99376213550568,Melt Shop,40.7446778,-73.9908472,Sandwich Place
Hilton,40.74552564947313,-73.99376213550568,Martinez Handmade Cigars,40.74776908936027,-73.9926847838664,Smoke Shop
Hilton,40.74552564947313,-73.99376213550568,Studio 26,40.74678468540148,-73.99613577960825,Gym / Fitness Center
Hilton,40.74552564947313,-73.99376213550568,Patent Pending,40.74513348988525,-73.99036092957657,Speakeasy
Hilton,40.74552564947313,-73.99376213550568,Westside Market,40.743853,-73.995188,Grocery Store
Hilton,40.74552564947313,-73.99376213550568,Olympia Finest Gourmet Deli,40.744462846430416,-73.99166763451606,Restaurant
Hilton,40.74552564947313,-73.99376213550568,The Flatiron Room,40.74449173183035,-73.99054451145527,Lounge
Hilton,40.74552564947313,-73.99376213550568,Sportlander Nutrition,40.74452671266401,-73.99661583960865,Sporting Goods Shop
Hilton,40.74552564947313,-73.99376213550568,Sivananda Yoga Vedanta Center New York,40.74566665218546,-73.99697884670799,Yoga Studio
Hilton,40.74552564947313,-73.99376213550568,Enterprise Rent-A-Car,40.7436712,-73.9928999,Rental Car Location
Hilton,40.74552564947313,-73.99376213550568,Fairway Market,40.7445918940299,-73.9915032471721,Grocery Store
Hilton,40.74552564947313,-73.99376213550568,Taco Bell Cantina,40.7441815604068,-73.99581978413043,Taco Place
Hilton,40.74552564947313,-73.99376213550568,S Factor,40.744610024452165,-73.99681831026936,Gym / Fitness Center
Hilton,40.74552564947313,-73.99376213550568,Gotham Comedy Club,40.744265507786984,-73.99648195806105,Comedy Club
Hilton,40.74552564947313,-73.99376213550568,Iyengar Yoga Institute,40.74312103171785,-73.99529114536165,Yoga Studio
Hilton,40.74552564947313,-73.99376213550568,Patent Coffee,40.745248,-73.990268,Café
Hilton,40.74552564947313,-73.99376213550568,Hampton Inn by Hilton,40.7436633,-73.9930707,Hotel
Hilton,40.74552564947313,-73.99376213550568,Kobeyaki,40.746424,-73.993954,Japanese Restaurant
Hilton,40.74552564947313,-73.99376213550568,The Wilson,40.7460204,-73.9927905,Restaurant
Hilton,40.74552564947313,-73.99376213550568,Bombay Sandwich Co.,40.74518365408789,-73.99064403816735,Vegetarian / Vegan Restaurant
Hilton,40.74552564947313,-73.99376213550568,Holiday Flower & Plant,40.746458000000004,-73.99095799999999,Flower Shop
Hilton,40.74552564947313,-73.99376213550568,Hilton,40.74552564947313,-73.99376213550568,Hotel
Hilton,40.74552564947313,-73.99376213550568,buybuy BABY,40.7457969321806,-73.9947532117366,Baby Store
Hilton,40.74552564947313,-73.99376213550568,Sushi Seki Chelsea,40.74426,-73.99628,Sushi Restaurant
Hilton,40.74552564947313,-73.99376213550568,Mulberry & Vine,40.745295,-73.990464,New American Restaurant
Hilton,40.74552564947313,-73.99376213550568,Hyatt House New York/Chelsea,40.746293,-73.990695,Hotel
